Aansluitpuntdetails;
Naam; S&R Kortrijk-zwevegem - PV;
EAN-nummer;541454897100115209;
Straat;NELSON MANDELAPLEIN;
Huisnummer;19;
Postcode;8500;
Gemeente;KORTRIJK;
Energietype;Electriciteit;
Metering method;Continue
Richting;Production;
Metadata;
Geen meta gevonden voor dit aansluitpunt;;;
Kanaal;Tijdstip;Waarde;Validatie;Reden;Eenheid;
A;01/01/2022 12:15;3,537;N;ORIG;KWH;
A;01/01/2022 12:30;4,838;N;ORIG;KWH;
A;01/01/2022 12:45;7,25;N;ORIG;KWH;
A;01/01/2022 13:00;5,425;N;ORIG;KWH;
A;01/01/2022 13:15;5,75;N;ORIG;KWH;
A;01/01/2022 13:30;3,4;N;ORIG;KWH;
A;01/01/2022 13:45;5,662;N;ORIG;KWH;
A;01/01/2022 14:00;5,65;N;ORIG;KWH;
A;01/01/2022 14:15;5,225;N;ORIG;KWH;
A;01/01/2022 14:30;4,3;N;ORIG;KWH;
A;01/01/2022 14:45;3,975;N;ORIG;KWH;
A;01/01/2022 15:00;3,9;N;ORIG;KWH;
A;01/01/2022 15:15;3,625;N;ORIG;KWH;
A;01/01/2022 15:30;2,475;N;ORIG;KWH;
A;01/01/2022 15:45;2,675;N;ORIG;KWH;
A;01/01/2022 16:00;1,513;N;ORIG;KWH;
A;01/01/2022 16:15;0,6;N;ORIG;KWH;
A;01/01/2022 16:30;0,237;N;ORIG;KWH;
A;01/01/2022 16:45;0,075;N;ORIG;KWH;
A;01/01/2022 17:00;0;N;ORIG;KWH;
A;01/01/2022 17:15;0;N;ORIG;KWH;
A;01/01/2022 17:30;0;N;ORIG;KWH;
A;01/01/2022 17:45;0;N;ORIG;KWH;
A;01/01/2022 18:00;0;N;ORIG;KWH;
A;01/01/2022 18:15;0;N;ORIG;KWH;
A;01/01/2022 18:30;0;N;ORIG;KWH;
A;01/01/2022 18:45;0;N;ORIG;KWH;
A;01/01/2022 19:00;0;N;ORIG;KWH;
A;01/01/2022 19:15;0;N;ORIG;KWH;
A;01/01/2022 19:30;0;N;ORIG;KWH;
A;01/01/2022 19:45;0;N;ORIG;KWH;
A;01/01/2022 20:00;0;N;ORIG;KWH;
A;01/01/2022 20:15;0;N;ORIG;KWH;
A;01/01/2022 20:30;0;N;ORIG;KWH;
A;01/01/2022 20:45;0;N;ORIG;KWH;
A;01/01/2022 21:00;0;N;ORIG;KWH;
A;01/01/2022 21:15;0;N;ORIG;KWH;
A;01/01/2022 21:30;0;N;ORIG;KWH;
A;01/01/2022 21:45;0;N;ORIG;KWH;
A;01/01/2022 22:00;0;N;ORIG;KWH;
A;01/01/2022 22:15;0;N;ORIG;KWH;
A;01/01/2022 22:30;0;N;ORIG;KWH;
A;01/01/2022 22:45;0;N;ORIG;KWH;
A;01/01/2022 23:00;0;N;ORIG;KWH;
A;01/01/2022 23:15;0;N;ORIG;KWH;
A;01/01/2022 23:30;0;N;ORIG;KWH;
A;01/01/2022 23:45;0;N;ORIG;KWH;
A;02/01/2022 00:00;0;N;ORIG;KWH;
A;02/01/2022 00:15;0;N;ORIG;KWH;
A;02/01/2022 00:30;0;N;ORIG;KWH;
A;02/01/2022 00:45;0;N;ORIG;KWH;
A;02/01/2022 01:00;0;N;ORIG;KWH;
A;02/01/2022 01:15;0;N;ORIG;KWH;
A;02/01/2022 01:30;0;N;ORIG;KWH;
A;02/01/2022 01:45;0;N;ORIG;KWH;
A;02/01/2022 02:00;0;N;ORIG;KWH;
A;02/01/2022 02:15;0;N;ORIG;KWH;
A;02/01/2022 02:30;0;N;ORIG;KWH;
A;02/01/2022 02:45;0;N;ORIG;KWH;
A;02/01/2022 03:00;0;N;ORIG;KWH;
A;02/01/2022 03:15;0;N;ORIG;KWH;
A;02/01/2022 03:30;0;N;ORIG;KWH;
A;02/01/2022 03:45;0;N;ORIG;KWH;
A;02/01/2022 04:00;0;N;ORIG;KWH;
A;02/01/2022 04:15;0;N;ORIG;KWH;
A;02/01/2022 04:30;0;N;ORIG;KWH;
A;02/01/2022 04:45;0;N;ORIG;KWH;
A;02/01/2022 05:00;0;N;ORIG;KWH;
A;02/01/2022 05:15;0;N;ORIG;KWH;
A;02/01/2022 05:30;0;N;ORIG;KWH;
A;02/01/2022 05:45;0;N;ORIG;KWH;
A;02/01/2022 06:00;0;N;ORIG;KWH;
A;02/01/2022 06:15;0;N;ORIG;KWH;
A;02/01/2022 06:30;0;N;ORIG;KWH;
A;02/01/2022 06:45;0;N;ORIG;KWH;
A;02/01/2022 07:00;0;N;ORIG;KWH;
A;02/01/2022 07:15;0;N;ORIG;KWH;
A;02/01/2022 07:30;0;N;ORIG;KWH;
A;02/01/2022 07:45;0;N;ORIG;KWH;
A;02/01/2022 08:00;0;N;ORIG;KWH;
A;02/01/2022 08:15;0;N;ORIG;KWH;
A;02/01/2022 08:30;0;N;ORIG;KWH;
A;02/01/2022 08:45;0;N;ORIG;KWH;
A;02/01/2022 09:00;0;N;ORIG;KWH;
A;02/01/2022 09:15;0,025;N;ORIG;KWH;
A;02/01/2022 09:30;0,225;N;ORIG;KWH;
A;02/01/2022 09:45;0,525;N;ORIG;KWH;
A;02/01/2022 10:00;1,125;N;ORIG;KWH;
A;02/01/2022 10:15;1,213;N;ORIG;KWH;
A;02/01/2022 10:30;1,513;N;ORIG;KWH;
A;02/01/2022 10:45;1,35;N;ORIG;KWH;
A;02/01/2022 11:00;2,712;N;ORIG;KWH;
A;02/01/2022 11:15;2,462;N;ORIG;KWH;
A;02/01/2022 11:30;1,05;N;ORIG;KWH;
A;02/01/2022 11:45;0,812;N;ORIG;KWH;
A;02/01/2022 12:00;2,85;N;ORIG;KWH;
A;02/01/2022 12:15;2,438;N;ORIG;KWH;
A;02/01/2022 12:30;6,725;N;ORIG;KWH;
A;02/01/2022 12:45;4,55;N;ORIG;KWH;
A;02/01/2022 13:00;5,988;N;ORIG;KWH;
A;02/01/2022 13:15;3,7;N;ORIG;KWH;
A;02/01/2022 13:30;1,788;N;ORIG;KWH;
A;02/01/2022 13:45;1,925;N;ORIG;KWH;
A;02/01/2022 14:00;1,538;N;ORIG;KWH;
A;02/01/2022 14:15;1,45;N;ORIG;KWH;
A;02/01/2022 14:30;3,037;N;ORIG;KWH;
A;02/01/2022 14:45;1,588;N;ORIG;KWH;
A;02/01/2022 15:00;1,225;N;ORIG;KWH;
A;02/01/2022 15:15;1,812;N;ORIG;KWH;
A;02/01/2022 15:30;1,1;N;ORIG;KWH;
A;02/01/2022 15:45;1,087;N;ORIG;KWH;
A;02/01/2022 16:00;1,7;N;ORIG;KWH;
A;02/01/2022 16:15;0,65;N;ORIG;KWH;
A;02/01/2022 16:30;0,2;N;ORIG;KWH;
A;02/01/2022 16:45;0,05;N;ORIG;KWH;
A;02/01/2022 17:00;0;N;ORIG;KWH;
A;02/01/2022 17:15;0;N;ORIG;KWH;
A;02/01/2022 17:30;0;N;ORIG;KWH;
A;02/01/2022 17:45;0;N;ORIG;KWH;
A;02/01/2022 18:00;0;N;ORIG;KWH;
A;02/01/2022 18:15;0;N;ORIG;KWH;
A;02/01/2022 18:30;0;N;ORIG;KWH;
A;02/01/2022 18:45;0;N;ORIG;KWH;
A;02/01/2022 19:00;0;N;ORIG;KWH;
A;02/01/2022 19:15;0;N;ORIG;KWH;
A;02/01/2022 19:30;0;N;ORIG;KWH;
A;02/01/2022 19:45;0;N;ORIG;KWH;
A;02/01/2022 20:00;0;N;ORIG;KWH;
A;02/01/2022 20:15;0;N;ORIG;KWH;
A;02/01/2022 20:30;0;N;ORIG;KWH;
A;02/01/2022 20:45;0;N;ORIG;KWH;
A;02/01/2022 21:00;0;N;ORIG;KWH;
A;02/01/2022 21:15;0;N;ORIG;KWH;
A;02/01/2022 21:30;0;N;ORIG;KWH;
A;02/01/2022 21:45;0;N;ORIG;KWH;
A;02/01/2022 22:00;0;N;ORIG;KWH;
A;02/01/2022 22:15;0;N;ORIG;KWH;
A;02/01/2022 22:30;0;N;ORIG;KWH;
A;02/01/2022 22:45;0;N;ORIG;KWH;
A;02/01/2022 23:00;0;N;ORIG;KWH;
A;02/01/2022 23:15;0;N;ORIG;KWH;
A;02/01/2022 23:30;0;N;ORIG;KWH;
A;02/01/2022 23:45;0;N;ORIG;KWH;
A;03/01/2022 00:00;0;N;ORIG;KWH;
A;03/01/2022 00:15;0;N;ORIG;KWH;
A;03/01/2022 00:30;0;N;ORIG;KWH;
A;03/01/2022 00:45;0;N;ORIG;KWH;
A;03/01/2022 01:00;0;N;ORIG;KWH;
A;03/01/2022 01:15;0;N;ORIG;KWH;
A;03/01/2022 01:30;0;N;ORIG;KWH;
A;03/01/2022 01:45;0;N;ORIG;KWH;
A;03/01/2022 02:00;0;N;ORIG;KWH;
A;03/01/2022 02:15;0;N;ORIG;KWH;
A;03/01/2022 02:30;0;N;ORIG;KWH;
A;03/01/2022 02:45;0;N;ORIG;KWH;
A;03/01/2022 03:00;0;N;ORIG;KWH;
A;03/01/2022 03:15;0;N;ORIG;KWH;
A;03/01/2022 03:30;0;N;ORIG;KWH;
A;03/01/2022 03:45;0;N;ORIG;KWH;
A;03/01/2022 04:00;0;N;ORIG;KWH;
A;03/01/2022 04:15;0;N;ORIG;KWH;
A;03/01/2022 04:30;0;N;ORIG;KWH;
A;03/01/2022 04:45;0;N;ORIG;KWH;
A;03/01/2022 05:00;0;N;ORIG;KWH;
A;03/01/2022 05:15;0;N;ORIG;KWH;
A;03/01/2022 05:30;0;N;ORIG;KWH;
A;03/01/2022 05:45;0;N;ORIG;KWH;
A;03/01/2022 06:00;0;N;ORIG;KWH;
A;03/01/2022 06:15;0;N;ORIG;KWH;
A;03/01/2022 06:30;0;N;ORIG;KWH;
A;03/01/2022 06:45;0;N;ORIG;KWH;
A;03/01/2022 07:00;0;N;ORIG;KWH;
A;03/01/2022 07:15;0;N;ORIG;KWH;
A;03/01/2022 07:30;0;N;ORIG;KWH;
A;03/01/2022 07:45;0;N;ORIG;KWH;
A;03/01/2022 08:00;0;N;ORIG;KWH;
A;03/01/2022 08:15;0;N;ORIG;KWH;
A;03/01/2022 08:30;0;N;ORIG;KWH;
A;03/01/2022 08:45;0;N;ORIG;KWH;
A;03/01/2022 09:00;0;N;ORIG;KWH;
A;03/01/2022 09:15;0;N;ORIG;KWH;
A;03/01/2022 09:30;0,025;N;ORIG;KWH;
A;03/01/2022 09:45;0,125;N;ORIG;KWH;
A;03/01/2022 10:00;0,262;N;ORIG;KWH;
A;03/01/2022 10:15;0,113;N;ORIG;KWH;
A;03/01/2022 10:30;0,188;N;ORIG;KWH;
A;03/01/2022 10:45;0,525;N;ORIG;KWH;
A;03/01/2022 11:00;0,712;N;ORIG;KWH;
A;03/01/2022 11:15;0,425;N;ORIG;KWH;
A;03/01/2022 11:30;0,287;N;ORIG;KWH;
A;03/01/2022 11:45;0,312;N;ORIG;KWH;
A;03/01/2022 12:00;0,287;N;ORIG;KWH;
A;03/01/2022 12:15;0,438;N;ORIG;KWH;
A;03/01/2022 12:30;0,475;N;ORIG;KWH;
A;03/01/2022 12:45;0,662;N;ORIG;KWH;
A;03/01/2022 13:00;0,85;N;ORIG;KWH;
A;03/01/2022 13:15;0,538;N;ORIG;KWH;
A;03/01/2022 13:30;0,613;N;ORIG;KWH;
A;03/01/2022 13:45;0,838;N;ORIG;KWH;
A;03/01/2022 14:00;0,85;N;ORIG;KWH;
A;03/01/2022 14:15;0,762;N;ORIG;KWH;
A;03/01/2022 14:30;1,388;N;ORIG;KWH;
A;03/01/2022 14:45;1,663;N;ORIG;KWH;
A;03/01/2022 15:00;1,925;N;ORIG;KWH;
A;03/01/2022 15:15;1,7;N;ORIG;KWH;
A;03/01/2022 15:30;1,337;N;ORIG;KWH;
A;03/01/2022 15:45;0,7;N;ORIG;KWH;
A;03/01/2022 16:00;0,625;N;ORIG;KWH;
A;03/01/2022 16:15;0,338;N;ORIG;KWH;
A;03/01/2022 16:30;0,113;N;ORIG;KWH;
A;03/01/2022 16:45;0,013;N;ORIG;KWH;
A;03/01/2022 17:00;0;N;ORIG;KWH;
A;03/01/2022 17:15;0;N;ORIG;KWH;
A;03/01/2022 17:30;0;N;ORIG;KWH;
A;03/01/2022 17:45;0;N;ORIG;KWH;
A;03/01/2022 18:00;0;N;ORIG;KWH;
A;03/01/2022 18:15;0;N;ORIG;KWH;
A;03/01/2022 18:30;0;N;ORIG;KWH;
A;03/01/2022 18:45;0;N;ORIG;KWH;
A;03/01/2022 19:00;0;N;ORIG;KWH;
A;03/01/2022 19:15;0;N;ORIG;KWH;
A;03/01/2022 19:30;0;N;ORIG;KWH;
A;03/01/2022 19:45;0;N;ORIG;KWH;
A;03/01/2022 20:00;0;N;ORIG;KWH;
A;03/01/2022 20:15;0;N;ORIG;KWH;
A;03/01/2022 20:30;0;N;ORIG;KWH;
A;03/01/2022 20:45;0;N;ORIG;KWH;
A;03/01/2022 21:00;0;N;ORIG;KWH;
A;03/01/2022 21:15;0;N;ORIG;KWH;
A;03/01/2022 21:30;0;N;ORIG;KWH;
A;03/01/2022 21:45;0;N;ORIG;KWH;
A;03/01/2022 22:00;0;N;ORIG;KWH;
A;03/01/2022 22:15;0;N;ORIG;KWH;
A;03/01/2022 22:30;0;N;ORIG;KWH;
A;03/01/2022 22:45;0;N;ORIG;KWH;
A;03/01/2022 23:00;0;N;ORIG;KWH;
A;03/01/2022 23:15;0;N;ORIG;KWH;
A;03/01/2022 23:30;0;N;ORIG;KWH;
A;03/01/2022 23:45;0;N;ORIG;KWH;
A;04/01/2022 00:00;0;N;ORIG;KWH;
A;04/01/2022 00:15;0;N;ORIG;KWH;
A;04/01/2022 00:30;0;N;ORIG;KWH;
A;04/01/2022 00:45;0;N;ORIG;KWH;
A;04/01/2022 01:00;0;N;ORIG;KWH;
A;04/01/2022 01:15;0;N;ORIG;KWH;
A;04/01/2022 01:30;0;N;ORIG;KWH;
A;04/01/2022 01:45;0;N;ORIG;KWH;
A;04/01/2022 02:00;0;N;ORIG;KWH;
A;04/01/2022 02:15;0;N;ORIG;KWH;
A;04/01/2022 02:30;0;N;ORIG;KWH;
A;04/01/2022 02:45;0;N;ORIG;KWH;
A;04/01/2022 03:00;0;N;ORIG;KWH;
A;04/01/2022 03:15;0;N;ORIG;KWH;
A;04/01/2022 03:30;0;N;ORIG;KWH;
A;04/01/2022 03:45;0;N;ORIG;KWH;
A;04/01/2022 04:00;0;N;ORIG;KWH;
A;04/01/2022 04:15;0;N;ORIG;KWH;
A;04/01/2022 04:30;0;N;ORIG;KWH;
A;04/01/2022 04:45;0;N;ORIG;KWH;
A;04/01/2022 05:00;0;N;ORIG;KWH;
A;04/01/2022 05:15;0;N;ORIG;KWH;
A;04/01/2022 05:30;0;N;ORIG;KWH;
A;04/01/2022 05:45;0;N;ORIG;KWH;
A;04/01/2022 06:00;0;N;ORIG;KWH;
A;04/01/2022 06:15;0;N;ORIG;KWH;
A;04/01/2022 06:30;0;N;ORIG;KWH;
A;04/01/2022 06:45;0;N;ORIG;KWH;
A;04/01/2022 07:00;0;N;ORIG;KWH;
A;04/01/2022 07:15;0;N;ORIG;KWH;
A;04/01/2022 07:30;0;N;ORIG;KWH;
A;04/01/2022 07:45;0;N;ORIG;KWH;
A;04/01/2022 08:00;0;N;ORIG;KWH;
A;04/01/2022 08:15;0;N;ORIG;KWH;
A;04/01/2022 08:30;0;N;ORIG;KWH;
A;04/01/2022 08:45;0;N;ORIG;KWH;
A;04/01/2022 09:00;0;N;ORIG;KWH;
A;04/01/2022 09:15;0;N;ORIG;KWH;
A;04/01/2022 09:30;0,125;N;ORIG;KWH;
A;04/01/2022 09:45;0,125;N;ORIG;KWH;
A;04/01/2022 10:00;0,163;N;ORIG;KWH;
A;04/01/2022 10:15;0,538;N;ORIG;KWH;
A;04/01/2022 10:30;0,962;N;ORIG;KWH;
A;04/01/2022 10:45;1,175;N;ORIG;KWH;
A;04/01/2022 11:00;1,688;N;ORIG;KWH;
A;04/01/2022 11:15;2,312;N;ORIG;KWH;
A;04/01/2022 11:30;2,5;N;ORIG;KWH;
A;04/01/2022 11:45;2,325;N;ORIG;KWH;
A;04/01/2022 12:00;1,737;N;ORIG;KWH;
A;04/01/2022 12:15;2,112;N;ORIG;KWH;
A;04/01/2022 12:30;1,438;N;ORIG;KWH;
A;04/01/2022 12:45;2,338;N;ORIG;KWH;
A;04/01/2022 13:00;1,375;N;ORIG;KWH;
A;04/01/2022 13:15;0,6;N;ORIG;KWH;
A;04/01/2022 13:30;0,387;N;ORIG;KWH;
A;04/01/2022 13:45;0,375;N;ORIG;KWH;
A;04/01/2022 14:00;0,475;N;ORIG;KWH;
A;04/01/2022 14:15;1;N;ORIG;KWH;
A;04/01/2022 14:30;1,912;N;ORIG;KWH;
A;04/01/2022 14:45;2,05;N;ORIG;KWH;
A;04/01/2022 15:00;1,9;N;ORIG;KWH;
A;04/01/2022 15:15;1,188;N;ORIG;KWH;
A;04/01/2022 15:30;1,037;N;ORIG;KWH;
A;04/01/2022 15:45;0,587;N;ORIG;KWH;
A;04/01/2022 16:00;0,762;N;ORIG;KWH;
A;04/01/2022 16:15;0,613;N;ORIG;KWH;
A;04/01/2022 16:30;0,325;N;ORIG;KWH;
A;04/01/2022 16:45;0,025;N;ORIG;KWH;
A;04/01/2022 17:00;0;N;ORIG;KWH;
A;04/01/2022 17:15;0;N;ORIG;KWH;
A;04/01/2022 17:30;0;N;ORIG;KWH;
A;04/01/2022 17:45;0;N;ORIG;KWH;
A;04/01/2022 18:00;0;N;ORIG;KWH;
A;04/01/2022 18:15;0;N;ORIG;KWH;
A;04/01/2022 18:30;0;N;ORIG;KWH;
A;04/01/2022 18:45;0;N;ORIG;KWH;
A;04/01/2022 19:00;0;N;ORIG;KWH;
A;04/01/2022 19:15;0;N;ORIG;KWH;
A;04/01/2022 19:30;0;N;ORIG;KWH;
A;04/01/2022 19:45;0;N;ORIG;KWH;
A;04/01/2022 20:00;0;N;ORIG;KWH;
A;04/01/2022 20:15;0;N;ORIG;KWH;
A;04/01/2022 20:30;0;N;ORIG;KWH;
A;04/01/2022 20:45;0;N;ORIG;KWH;
A;04/01/2022 21:00;0;N;ORIG;KWH;
A;04/01/2022 21:15;0;N;ORIG;KWH;
A;04/01/2022 21:30;0;N;ORIG;KWH;
A;04/01/2022 21:45;0;N;ORIG;KWH;
A;04/01/2022 22:00;0;N;ORIG;KWH;
A;04/01/2022 22:15;0;N;ORIG;KWH;
A;04/01/2022 22:30;0;N;ORIG;KWH;
A;04/01/2022 22:45;0;N;ORIG;KWH;
A;04/01/2022 23:00;0;N;ORIG;KWH;
A;04/01/2022 23:15;0;N;ORIG;KWH;
A;04/01/2022 23:30;0;N;ORIG;KWH;
A;04/01/2022 23:45;0;N;ORIG;KWH;
A;05/01/2022 00:00;0;N;ORIG;KWH;
A;05/01/2022 00:15;0;N;ORIG;KWH;
A;05/01/2022 00:30;0;N;ORIG;KWH;
A;05/01/2022 00:45;0;N;ORIG;KWH;
A;05/01/2022 01:00;0;N;ORIG;KWH;
A;05/01/2022 01:15;0;N;ORIG;KWH;
A;05/01/2022 01:30;0;N;ORIG;KWH;
A;05/01/2022 01:45;0;N;ORIG;KWH;
A;05/01/2022 02:00;0;N;ORIG;KWH;
A;05/01/2022 02:15;0;N;ORIG;KWH;
A;05/01/2022 02:30;0;N;ORIG;KWH;
A;05/01/2022 02:45;0;N;ORIG;KWH;
A;05/01/2022 03:00;0;N;ORIG;KWH;
A;05/01/2022 03:15;0;N;ORIG;KWH;
A;05/01/2022 03:30;0;N;ORIG;KWH;
A;05/01/2022 03:45;0;N;ORIG;KWH;
A;05/01/2022 04:00;0;N;ORIG;KWH;
A;05/01/2022 04:15;0;N;ORIG;KWH;
A;05/01/2022 04:30;0;N;ORIG;KWH;
A;05/01/2022 04:45;0;N;ORIG;KWH;
A;05/01/2022 05:00;0;N;ORIG;KWH;
A;05/01/2022 05:15;0;N;ORIG;KWH;
A;05/01/2022 05:30;0;N;ORIG;KWH;
A;05/01/2022 05:45;0;N;ORIG;KWH;
A;05/01/2022 06:00;0;N;ORIG;KWH;
A;05/01/2022 06:15;0;N;ORIG;KWH;
A;05/01/2022 06:30;0;N;ORIG;KWH;
A;05/01/2022 06:45;0;N;ORIG;KWH;
A;05/01/2022 07:00;0;N;ORIG;KWH;
A;05/01/2022 07:15;0;N;ORIG;KWH;
A;05/01/2022 07:30;0;N;ORIG;KWH;
A;05/01/2022 07:45;0;N;ORIG;KWH;
A;05/01/2022 08:00;0;N;ORIG;KWH;
A;05/01/2022 08:15;0;N;ORIG;KWH;
A;05/01/2022 08:30;0;N;ORIG;KWH;
A;05/01/2022 08:45;0;N;ORIG;KWH;
A;05/01/2022 09:00;0;N;ORIG;KWH;
A;05/01/2022 09:15;0,088;N;ORIG;KWH;
A;05/01/2022 09:30;0,262;N;ORIG;KWH;
A;05/01/2022 09:45;0,862;N;ORIG;KWH;
A;05/01/2022 10:00;1,425;N;ORIG;KWH;
A;05/01/2022 10:15;1,275;N;ORIG;KWH;
A;05/01/2022 10:30;2,175;N;ORIG;KWH;
A;05/01/2022 10:45;2,338;N;ORIG;KWH;
A;05/01/2022 11:00;3,612;N;ORIG;KWH;
A;05/01/2022 11:15;5,488;N;ORIG;KWH;
A;05/01/2022 11:30;3,45;N;ORIG;KWH;
A;05/01/2022 11:45;1,675;N;ORIG;KWH;
A;05/01/2022 12:00;1,712;N;ORIG;KWH;
A;05/01/2022 12:15;2,45;N;ORIG;KWH;
A;05/01/2022 12:30;2,575;N;ORIG;KWH;
A;05/01/2022 12:45;2,838;N;ORIG;KWH;
A;05/01/2022 13:00;3,712;N;ORIG;KWH;
A;05/01/2022 13:15;4,275;N;ORIG;KWH;
A;05/01/2022 13:30;3,862;N;ORIG;KWH;
A;05/01/2022 13:45;2,013;N;ORIG;KWH;
A;05/01/2022 14:00;1,575;N;ORIG;KWH;
A;05/01/2022 14:15;1,525;N;ORIG;KWH;
A;05/01/2022 14:30;2,075;N;ORIG;KWH;
A;05/01/2022 14:45;3,362;N;ORIG;KWH;
A;05/01/2022 15:00;4,562;N;ORIG;KWH;
A;05/01/2022 15:15;4,237;N;ORIG;KWH;
A;05/01/2022 15:30;2,087;N;ORIG;KWH;
A;05/01/2022 15:45;0,587;N;ORIG;KWH;
A;05/01/2022 16:00;0,213;N;ORIG;KWH;
A;05/01/2022 16:15;0,2;N;ORIG;KWH;
A;05/01/2022 16:30;0,213;N;ORIG;KWH;
A;05/01/2022 16:45;0,1;N;ORIG;KWH;
A;05/01/2022 17:00;0,013;N;ORIG;KWH;
A;05/01/2022 17:15;0;N;ORIG;KWH;
A;05/01/2022 17:30;0;N;ORIG;KWH;
A;05/01/2022 17:45;0;N;ORIG;KWH;
A;05/01/2022 18:00;0;N;ORIG;KWH;
A;05/01/2022 18:15;0;N;ORIG;KWH;
A;05/01/2022 18:30;0;N;ORIG;KWH;
A;05/01/2022 18:45;0;N;ORIG;KWH;
A;05/01/2022 19:00;0;N;ORIG;KWH;
A;05/01/2022 19:15;0;N;ORIG;KWH;
A;05/01/2022 19:30;0;N;ORIG;KWH;
A;05/01/2022 19:45;0;N;ORIG;KWH;
A;05/01/2022 20:00;0;N;ORIG;KWH;
A;05/01/2022 20:15;0;N;ORIG;KWH;
A;05/01/2022 20:30;0;N;ORIG;KWH;
A;05/01/2022 20:45;0;N;ORIG;KWH;
A;05/01/2022 21:00;0;N;ORIG;KWH;
A;05/01/2022 21:15;0;N;ORIG;KWH;
A;05/01/2022 21:30;0;N;ORIG;KWH;
A;05/01/2022 21:45;0;N;ORIG;KWH;
A;05/01/2022 22:00;0;N;ORIG;KWH;
A;05/01/2022 22:15;0;N;ORIG;KWH;
A;05/01/2022 22:30;0;N;ORIG;KWH;
A;05/01/2022 22:45;0;N;ORIG;KWH;
A;05/01/2022 23:00;0;N;ORIG;KWH;
A;05/01/2022 23:15;0;N;ORIG;KWH;
A;05/01/2022 23:30;0;N;ORIG;KWH;
A;05/01/2022 23:45;0;N;ORIG;KWH;
A;06/01/2022 00:00;0;N;ORIG;KWH;
A;06/01/2022 00:15;0;N;ORIG;KWH;
A;06/01/2022 00:30;0;N;ORIG;KWH;
A;06/01/2022 00:45;0;N;ORIG;KWH;
A;06/01/2022 01:00;0;N;ORIG;KWH;
A;06/01/2022 01:15;0;N;ORIG;KWH;
A;06/01/2022 01:30;0;N;ORIG;KWH;
A;06/01/2022 01:45;0;N;ORIG;KWH;
A;06/01/2022 02:00;0;N;ORIG;KWH;
A;06/01/2022 02:15;0;N;ORIG;KWH;
A;06/01/2022 02:30;0;N;ORIG;KWH;
A;06/01/2022 02:45;0;N;ORIG;KWH;
A;06/01/2022 03:00;0;N;ORIG;KWH;
